Timesheet_ID,Employee_ID,Project_ID,Date,Billable_Hours,Non_Billable_Hours
T426470,E2001,P3010,2026-01-18,3.1,1.9
T426471,E2091,P3056,2026-01-29,10.0,1.7
T426472,E2007,P3034,2026-08-04,7.4,2.6
T426473,E2120,P3065,2026-12-07,10.0,0.5
T426474,E2131,P3006,2025-09-03,6.4,1.3
T426475,E2094,P3070,2026-03-01,6.3,0.2
T426476,E2129,P3043,2025-10-31,8.7,1.0
T426477,E2098,P3016,2025-04-26,7.4,2.3
T426478,E2043,P3063,2025-04-27,2.1,0.3
T426479,E2053,P3065,2026-03-08,1.2,2.4
T426480,E2102,P3005,2025-05-05,6.0,1.2
T426481,E2139,P3025,2025-02-02,4.6,1.5
T426482,E2001,P3027,2026-04-18,6.9,1.9
T426483,E2014,P3042,2026-08-27,10.0,0.1
T426484,E2122,P3117,2026-03-11,7.1,0.3
T426485,E2021,P3055,2026-12-05,0.3,0.2
T426486,E2034,P3102,2025-01-23,9.7,1.8
T426487,E2105,P3107,2025-03-23,3.6,0.7
T426488,E2014,P3026,2025-07-22,3.3,0.1
T426489,E2122,P3016,2026-07-09,3.1,1.1
T426490,E2082,P3116,2025-04-17,5.0,1.4
T426491,E2148,P3109,2025-03-15,10.0,3.6
T426492,E2060,P3108,2025-12-22,7.6,1.8
T426493,E2137,P3114,2025-07-20,7.5,1.6
T426494,E2115,P3090,2025-12-28,2.4,0.2
T426495,E2033,P3109,2026-08-12,10.0,0.9
T426496,E2049,P3101,2026-04-16,3.8,0.7
T426497,E2004,P3028,2026-01-20,10.0,0.8
T426498,E2123,P3092,2025-01-19,0.6,1.2
T426499,E2016,P3030,2026-10-07,6.6,1.6
T426500,E2026,P3077,2026-11-26,6.0,1.5
T426501,E2070,P3089,2026-07-28,2.3,0.6
T426502,E2037,P3045,2026-10-07,0.7,1.6
T426503,E2150,P3115,2025-05-01,5.2,2.6
T426504,E2007,P3019,2025-05-15,3.9,0.2
T426505,E2030,P3013,2025-09-12,2.1,0.6
T426506,E2074,P3075,2025-12-30,1.8,1.4
T426507,E2121,P3112,2025-11-30,8.7,1.5
T426508,E2006,P3023,2026-06-29,7.6,0.1
T426509,E2024,P3014,2025-01-06,10.0,0.9
T426510,E2121,P3074,2026-08-17,10.0,2.7
T426511,E2143,P3098,2025-05-14,5.6,1.3
T426512,E2085,P3104,2026-07-17,3.2,2.3
T426513,E2133,P3023,2025-08-10,6.7,1.7
T426514,E2089,P3040,2025-09-25,1.3,1.5
T426515,E2036,P3064,2026-12-16,4.8,0.4
T426516,E2088,P3118,2026-09-26,5.8,0.6
T426517,E2045,P3085,2025-05-12,3.1,0.5
T426518,E2010,P3059,2025-02-21,3.1,0.8
T426519,E2054,P3020,2025-09-12,9.1,0.3
T426520,E2070,P3032,2025-11-05,10.0,0.6
T426521,E2085,P3078,2025-12-15,5.1,1.2
T426522,E2032,P3024,2025-09-27,5.9,0.5
T426523,E2043,P3046,2026-02-09,8.6,0.8
T426524,E2118,P3018,2026-09-09,10.0,0.3
T426525,E2121,P3111,2025-06-08,10.0,0.3
T426526,E2015,P3118,2025-06-18,5.3,0.4
T426527,E2066,P3094,2026-10-09,6.4,1.7
T426528,E2143,P3092,2026-07-27,7.9,3.4
T426529,E2115,P3048,2025-09-28,1.8,2.1
T426530,E2081,P3014,2026-09-10,4.7,2.3
T426531,E2020,P3106,2026-04-22,1.3,0.8
T426532,E2006,P3054,2026-02-03,5.0,2.1
T426533,E2079,P3021,2025-12-07,2.5,0.9
T426534,E2125,P3098,2026-09-09,8.9,0.2
T426535,E2145,P3005,2026-08-23,10.0,0.6
T426536,E2120,P3031,2025-01-07,10.0,2.3
T426537,E2026,P3067,2025-01-24,10.0,1.5
T426538,E2022,P3087,2026-07-23,7.1,0.5
T426539,E2064,P3103,2026-12-28,2.2,0.5
T426540,E2058,P3120,2025-11-16,1.9,0.6
T426541,E2037,P3059,2026-06-21,8.9,0.2
T426542,E2078,P3044,2026-04-01,5.7,0.4
T426543,E2121,P3064,2026-02-22,6.8,4.0
T426544,E2028,P3094,2026-04-28,10.0,1.5
T426545,E2049,P3042,2026-07-20,1.3,1.5
T426546,E2067,P3107,2025-03-27,9.1,1.8
T426547,E2103,P3094,2026-05-18,5.4,1.8
T426548,E2126,P3113,2025-12-30,11.6,4.0
T426549,E2093,P3100,2025-02-06,10.0,1.6
T426550,E2087,P3038,2025-10-13,0.8,0.6
T426551,E2087,P3007,2026-05-22,8.3,0.1
T426552,E2055,P3059,2026-09-18,10.0,0.4
T426553,E2139,P3069,2025-07-07,8.1,0.8
T426554,E2013,P3070,2025-05-10,10.0,0.5
T426555,E2128,P3049,2025-10-31,6.6,0.6
T426556,E2064,P3078,2026-12-28,3.6,4.0
T426557,E2051,P3011,2026-06-20,10.0,0.5
T426558,E2076,P3101,2025-09-06,1.4,0.1
T426559,E2022,P3002,2025-08-15,1.3,1.4
T426560,E2060,P3095,2026-12-13,4.5,0.1
T426561,E2130,P3110,2026-04-29,8.3,0.9
T426562,E2056,P3027,2026-10-20,10.0,0.4
T426563,E2097,P3016,2025-11-20,10.0,0.1
T426564,E2003,P3064,2025-01-08,6.4,0.6
T426565,E2055,P3066,2025-02-25,1.0,1.1
T426566,E2084,P3049,2026-07-27,5.8,4.0
T426567,E2028,P3090,2026-07-05,4.6,0.7
T426568,E2124,P3016,2025-10-01,4.5,1.9
T426569,E2008,P3073,2025-04-07,8.5,1.7
T426570,E2003,P3052,2026-10-20,8.0,0.7
T426571,E2094,P3116,2025-04-08,4.8,0.5
T426572,E2089,P3073,2025-07-30,4.1,1.3
T426573,E2094,P3005,2026-07-08,9.8,4.0
T426574,E2089,P3036,2026-07-19,5.2,1.0
T426575,E2059,P3007,2025-02-02,6.3,2.0
T426576,E2028,P3061,2025-10-04,7.0,0.9
T426577,E2062,P3096,2026-03-20,5.3,0.3
T426578,E2051,P3029,2026-10-16,3.3,3.4
T426579,E2007,P3101,2026-03-03,8.7,3.8
T426580,E2023,P3120,2025-05-10,10.0,0.5
T426581,E2046,P3067,2025-10-23,6.3,2.0
T426582,E2078,P3030,2026-07-16,8.1,0.9
T426583,E2106,P3040,2026-04-24,2.3,1.7
T426584,E2028,P3031,2026-07-29,1.5,1.2
T426585,E2024,P3048,2025-04-20,7.1,0.6
T426586,E2007,P3091,2025-11-16,6.1,1.3
T426587,E2112,P3006,2025-06-27,1.7,1.0
T426588,E2079,P3062,2026-01-29,4.4,0.5
T426589,E2003,P3029,2025-09-01,4.5,1.8
T426590,E2002,P3009,2026-08-20,10.0,1.1
T426591,E2007,P3054,2025-04-24,4.5,0.9
T426592,E2121,P3084,2025-04-26,4.1,1.0
T426593,E2021,P3114,2026-10-25,4.6,4.0
T426594,E2137,P3011,2026-07-03,10.0,0.2
T426595,E2140,P3019,2026-08-07,3.6,0.1
T426596,E2024,P3103,2025-05-18,7.1,2.4
T426597,E2033,P3074,2026-02-13,1.9,0.1
T426598,E2043,P3005,2025-10-16,7.1,0.6
T426599,E2082,P3103,2026-06-13,2.9,3.2
T426600,E2118,P3087,2025-10-07,10.0,0.2
T426601,E2005,P3070,2025-06-26,10.6,2.6
T426602,E2123,P3095,2025-08-30,10.0,0.6
T426603,E2071,P3018,2026-06-26,1.0,1.2
T426604,E2089,P3021,2026-07-31,13.7,0.4
T426605,E2142,P3015,2026-01-17,5.7,0.6
T426606,E2116,P3059,2025-03-22,1.7,0.4
T426607,E2035,P3095,2025-01-13,0.7,0.3
T426608,E2108,P3074,2026-11-28,10.0,2.7
T426609,E2079,P3006,2026-03-20,10.0,2.1
T426610,E2011,P3024,2025-05-18,3.8,1.2
T426611,E2075,P3097,2025-07-12,10.0,1.6
T426612,E2044,P3060,2025-12-06,12.2,0.2
T426613,E2145,P3028,2026-01-26,10.0,4.0
T426614,E2125,P3092,2026-04-25,10.0,1.7
T426615,E2085,P3074,2026-06-22,2.6,1.4
T426616,E2008,P3023,2025-08-25,9.0,2.4
T426617,E2079,P3079,2026-09-21,3.8,1.0
T426618,E2118,P3046,2026-03-31,10.0,1.6
T426619,E2122,P3112,2026-07-04,2.2,0.2
T426620,E2074,P3037,2025-11-06,1.0,0.7
T426621,E2028,P3014,2026-07-11,9.9,1.0
T426622,E2140,P3048,2026-05-03,1.0,1.7
T426623,E2120,P3078,2026-01-03,5.9,0.5
T426624,E2108,P3071,2026-11-29,10.0,0.6
T426625,E2127,P3115,2025-06-18,8.7,0.4
T426626,E2063,P3036,2025-06-22,5.0,2.6
T426627,E2101,P3082,2025-08-07,8.5,1.7
T426628,E2093,P3060,2026-02-22,9.5,0.4
T426629,E2063,P3054,2026-08-11,10.0,2.7
T426630,E2010,P3117,2026-12-17,0.2,0.8
T426631,E2080,P3079,2025-11-10,3.5,4.0
T426632,E2037,P3113,2026-08-14,5.0,0.4
T426633,E2011,P3063,2025-07-31,4.9,4.0
T426634,E2115,P3097,2025-05-18,3.7,0.4
T426635,E2090,P3120,2025-08-26,9.4,0.5
T426636,E2019,P3111,2026-08-25,9.6,1.8
T426637,E2052,P3048,2026-12-15,6.1,2.8
T426638,E2118,P3120,2025-11-13,4.1,2.3
T426639,E2018,P3022,2026-09-24,3.9,2.3
T426640,E2094,P3043,2025-01-11,5.2,1.7
T426641,E2032,P3041,2026-02-05,8.5,2.0
T426642,E2140,P3017,2025-07-22,10.0,0.1
T426643,E2058,P3063,2026-06-11,10.0,0.2
T426644,E2021,P3090,2026-05-31,9.2,2.9
T426645,E2149,P3079,2025-06-30,11.4,1.1
T426646,E2029,P3104,2026-03-07,7.9,0.9
T426647,E2047,P3018,2026-07-12,2.6,2.3
T426648,E2140,P3072,2026-02-17,1.6,1.9
T426649,E2058,P3003,2026-06-27,4.6,0.1
T426650,E2019,P3054,2025-11-25,5.8,0.3
T426651,E2140,P3119,2026-07-14,4.0,1.2
T426652,E2023,P3115,2025-07-03,3.1,0.7
T426653,E2133,P3014,2025-05-11,7.1,0.0
T426654,E2122,P3034,2025-10-02,10.0,1.0
T426655,E2117,P3097,2026-10-24,10.0,0.3
T426656,E2063,P3101,2026-01-06,8.2,0.0
T426657,E2052,P3113,2026-04-01,5.1,1.2
T426658,E2010,P3001,2025-01-25,10.0,0.3
T426659,E2086,P3117,2026-01-23,2.4,1.7
T426660,E2011,P3048,2025-11-05,10.0,3.9
T426661,E2095,P3099,2025-06-28,2.4,0.5
T426662,E2072,P3010,2025-07-25,0.8,0.4
T426663,E2128,P3083,2025-01-05,4.6,1.0
T426664,E2048,P3011,2025-11-02,4.5,0.8
T426665,E2092,P3119,2025-06-27,5.2,2.0
T426666,E2016,P3099,2025-11-11,4.6,0.5
T426667,E2095,P3066,2026-10-25,5.4,0.0
T426668,E2048,P3003,2026-08-16,7.4,0.0
T426669,E2077,P3015,2025-05-11,9.0,0.7
T426670,E2093,P3059,2025-08-13,4.0,0.4
T426671,E2104,P3116,2025-11-02,3.1,0.8
T426672,E2081,P3105,2025-11-06,3.6,0.6
T426673,E2037,P3064,2025-04-01,7.1,1.9
T426674,E2102,P3047,2025-09-19,7.7,0.4
T426675,E2029,P3092,2026-03-14,8.7,0.7
T426676,E2058,P3002,2026-06-06,10.0,1.3
T426677,E2094,P3030,2025-04-28,4.4,3.2
T426678,E2086,P3038,2026-10-31,7.8,1.8
T426679,E2110,P3005,2026-03-19,1.2,1.6
T426680,E2041,P3006,2026-08-16,8.0,0.9
T426681,E2044,P3005,2025-12-25,3.6,1.0
T426682,E2137,P3118,2025-06-23,0.3,0.8
T426683,E2090,P3012,2026-04-07,4.9,0.9
T426684,E2109,P3004,2026-01-31,2.3,0.3
T426685,E2059,P3024,2025-08-18,0.2,0.8
T426686,E2110,P3025,2025-06-06,2.3,4.0
T426687,E2106,P3026,2025-11-30,7.0,1.3
T426688,E2131,P3055,2026-12-13,4.6,2.4
T426689,E2007,P3046,2025-11-01,4.6,2.4
T426690,E2082,P3046,2026-11-11,10.0,1.6
T426691,E2016,P3043,2025-10-26,9.0,1.0
T426692,E2049,P3060,2026-09-07,5.3,3.4
T426693,E2121,P3033,2025-12-09,10.0,1.1
T426694,E2032,P3021,2026-06-03,1.8,1.3
T426695,E2089,P3087,2026-10-14,2.0,0.3
T426696,E2019,P3101,2026-12-21,10.0,0.1
T426697,E2003,P3037,2025-01-13,0.3,0.4
T426698,E2122,P3012,2026-12-02,1.6,0.5
T426699,E2060,P3101,2026-01-18,0.5,2.7
T426700,E2029,P3021,2025-06-24,6.8,1.8
T426701,E2075,P3013,2026-02-07,10.0,1.1
T426702,E2070,P3107,2026-10-05,11.4,1.2
T426703,E2083,P3117,2026-09-24,1.2,0.3
T426704,E2101,P3033,2026-04-01,4.3,0.5
T426705,E2090,P3108,2026-11-11,10.0,1.0
T426706,E2147,P3070,2025-09-25,10.0,1.2
T426707,E2017,P3107,2026-11-02,10.0,0.8
T426708,E2035,P3076,2026-11-06,10.0,0.8
T426709,E2113,P3061,2025-12-06,2.9,1.7
T426710,E2122,P3102,2025-01-27,10.0,1.7
T426711,E2048,P3120,2025-09-16,6.3,0.9
T426712,E2017,P3030,2026-07-18,4.5,2.9
T426713,E2101,P3037,2025-05-15,6.0,2.7
T426714,E2015,P3082,2025-11-03,0.6,1.1
T426715,E2128,P3016,2026-04-26,5.2,0.2
T426716,E2112,P3045,2025-01-17,12.0,3.5
T426717,E2014,P3071,2026-01-25,4.0,3.5
T426718,E2142,P3110,2026-09-20,5.5,0.1
T426719,E2097,P3001,2026-02-22,10.0,4.0
T426720,E2119,P3053,2025-02-18,3.7,1.6
T426721,E2011,P3028,2025-03-02,1.0,1.1
T426722,E2048,P3053,2025-11-10,10.0,0.5
T426723,E2067,P3044,2026-08-11,6.0,1.1
T426724,E2025,P3067,2025-05-26,1.6,2.2
T426725,E2086,P3114,2026-12-03,7.0,1.8
T426726,E2110,P3107,2026-05-11,8.7,1.6
T426727,E2090,P3116,2025-01-06,4.9,0.5
T426728,E2009,P3039,2025-07-24,3.6,1.3
T426729,E2040,P3010,2025-09-07,5.9,0.3
T426730,E2007,P3051,2025-12-11,5.1,0.1
T426731,E2118,P3109,2026-03-08,9.0,1.0
T426732,E2058,P3014,2025-12-10,10.0,3.1
T426733,E2055,P3079,2026-09-10,10.0,3.2
T426734,E2014,P3006,2026-02-21,10.0,0.7
T426735,E2118,P3039,2026-06-17,10.0,1.6
T426736,E2077,P3109,2026-05-02,10.0,0.7
T426737,E2124,P3080,2025-02-24,2.6,0.4
T426738,E2134,P3111,2025-06-26,8.0,0.4
T426739,E2026,P3082,2026-04-13,2.3,0.5
T426740,E2128,P3099,2026-05-10,7.6,1.5
T426741,E2118,P3048,2026-06-05,5.9,0.9
T426742,E2142,P3025,2025-04-28,10.0,0.0
T426743,E2136,P3097,2026-01-24,10.0,0.2
T426744,E2024,P3120,2026-09-05,3.1,2.8
T426745,E2085,P3033,2026-02-22,6.2,0.1
T426746,E2063,P3083,2025-07-21,4.1,0.9
T426747,E2026,P3102,2025-05-25,7.0,0.1
T426748,E2010,P3075,2025-06-30,4.3,0.5
T426749,E2106,P3120,2025-02-05,9.8,0.4
T426750,E2117,P3103,2025-02-05,7.0,2.0
T426751,E2058,P3067,2026-02-01,8.8,0.3
T426752,E2014,P3102,2026-06-16,0.8,0.9
T426753,E2073,P3065,2025-08-18,10.0,0.1
T426754,E2039,P3040,2025-07-30,5.8,0.4
T426755,E2122,P3025,2026-04-15,9.9,0.9
T426756,E2144,P3057,2025-01-06,4.6,0.6
T426757,E2072,P3032,2026-04-04,10.0,0.3
T426758,E2112,P3046,2026-01-29,1.2,1.0
T426759,E2051,P3100,2025-06-08,9.7,4.0
T426760,E2143,P3004,2025-05-26,10.0,1.6
T426761,E2089,P3119,2025-12-18,10.0,2.6
T426762,E2038,P3023,2026-11-12,11.9,0.7
T426763,E2105,P3080,2025-02-16,8.1,0.3
T426764,E2079,P3075,2026-06-20,10.0,4.0
T426765,E2089,P3022,2025-04-20,10.0,1.2
T426766,E2071,P3103,2026-08-28,3.4,2.5
T426767,E2090,P3033,2026-05-02,7.9,0.2
T426768,E2072,P3041,2025-08-05,10.0,0.1
T426769,E2149,P3062,2025-04-14,1.7,0.5
T426770,E2016,P3038,2026-12-30,10.0,0.6
T426771,E2111,P3056,2026-11-11,6.8,1.7
T426772,E2067,P3063,2026-07-11,3.2,0.1
T426773,E2065,P3077,2025-12-05,6.3,4.0
T426774,E2013,P3085,2026-12-15,10.0,1.9
T426775,E2118,P3076,2025-10-10,5.4,1.8
T426776,E2061,P3055,2026-06-18,10.0,0.6
T426777,E2032,P3051,2025-01-28,5.5,1.6
T426778,E2140,P3090,2026-07-01,10.0,0.6
T426779,E2095,P3113,2026-05-30,2.7,0.2
T426780,E2041,P3119,2026-02-26,5.5,0.3
T426781,E2136,P3117,2026-12-31,7.2,1.5
T426782,E2025,P3065,2026-05-20,6.9,0.5
T426783,E2133,P3105,2025-09-11,5.3,1.7
T426784,E2045,P3057,2025-08-28,2.2,1.3
T426785,E2130,P3086,2025-08-29,4.8,2.1
T426786,E2003,P3027,2025-07-21,8.1,0.2
T426787,E2150,P3057,2025-05-15,4.9,0.5
T426788,E2104,P3055,2026-04-23,6.2,1.1
T426789,E2033,P3096,2026-04-18,2.3,0.5
T426790,E2032,P3072,2026-03-02,7.5,0.9
T426791,E2111,P3098,2025-12-20,2.3,0.5
T426792,E2017,P3082,2026-01-02,9.4,1.3
T426793,E2120,P3004,2026-07-23,4.0,0.4
T426794,E2082,P3065,2025-03-26,2.6,4.0
T426795,E2003,P3056,2025-06-06,5.8,0.5
T426796,E2070,P3053,2025-12-03,6.8,1.3
T426797,E2118,P3044,2025-07-10,7.3,3.5
T426798,E2031,P3016,2026-05-14,3.6,2.4
T426799,E2149,P3094,2025-01-21,3.3,0.7
T426800,E2016,P3023,2026-09-02,2.8,0.8
T426801,E2017,P3031,2026-11-24,8.0,0.4
T426802,E2096,P3028,2026-10-18,12.3,0.2
T426803,E2129,P3050,2026-11-17,0.8,1.3
T426804,E2112,P3101,2026-05-07,3.9,0.1
T426805,E2102,P3016,2025-05-17,2.2,1.8
T426806,E2072,P3041,2025-08-24,3.2,2.4
T426807,E2066,P3009,2025-01-03,1.3,0.8
T426808,E2111,P3002,2025-01-23,6.2,4.0
T426809,E2037,P3110,2025-05-21,0.7,1.0
T426810,E2091,P3043,2025-02-07,6.9,1.7
T426811,E2084,P3066,2025-06-11,1.7,0.9
T426812,E2111,P3096,2025-08-10,4.8,0.1
T426813,E2062,P3080,2026-02-14,4.5,2.0
T426814,E2021,P3117,2025-01-20,10.0,1.4
T426815,E2106,P3115,2026-07-12,4.9,3.8
T426816,E2037,P3077,2025-04-12,0.8,0.9
T426817,E2035,P3049,2026-05-02,0.8,0.7
T426818,E2143,P3091,2025-11-03,3.8,1.1
T426819,E2114,P3095,2025-02-26,9.0,0.2
T426820,E2094,P3097,2026-11-09,6.8,0.9
T426821,E2004,P3021,2025-05-20,3.8,1.8
T426822,E2107,P3019,2026-04-19,9.6,2.0
T426823,E2079,P3112,2025-04-27,6.2,4.0
T426824,E2023,P3057,2025-05-18,11.2,0.5
T426825,E2105,P3077,2025-11-17,7.5,2.2
T426826,E2015,P3060,2025-09-25,4.6,0.6
T426827,E2140,P3019,2026-03-12,3.6,0.4
T426828,E2128,P3099,2025-02-20,3.5,2.0
T426829,E2082,P3064,2025-11-16,6.2,3.5
T426830,E2121,P3035,2026-11-28,12.7,0.3
T426831,E2088,P3033,2026-08-28,7.2,0.4
T426832,E2079,P3067,2026-06-15,6.0,0.5
T426833,E2019,P3112,2026-11-01,8.4,1.1
T426834,E2069,P3085,2026-12-26,6.1,4.0
T426835,E2132,P3104,2025-12-04,10.0,1.9
T426836,E2010,P3087,2025-01-24,10.0,1.7
T426837,E2140,P3048,2025-10-09,5.2,1.9
T426838,E2135,P3060,2025-02-05,5.1,0.6
T426839,E2044,P3109,2026-12-21,6.6,1.2
T426840,E2002,P3045,2026-05-15,10.0,1.2
T426841,E2094,P3075,2026-06-28,10.0,1.0
T426842,E2116,P3068,2025-09-15,10.0,0.3
T426843,E2069,P3068,2025-12-04,9.6,2.8
T426844,E2148,P3015,2025-06-26,4.9,0.4
T426845,E2108,P3092,2026-05-12,2.3,0.4
T426846,E2070,P3100,2026-03-06,5.5,0.2
T426847,E2074,P3072,2026-05-08,8.4,1.1
T426848,E2080,P3088,2026-08-18,10.0,1.1
T426849,E2098,P3098,2025-09-25,2.0,2.7
T426850,E2100,P3015,2026-12-18,2.5,1.1
T426851,E2058,P3023,2026-03-23,2.3,2.5
T426852,E2133,P3060,2026-11-06,3.8,1.3
T426853,E2147,P3091,2025-08-28,9.4,0.2
T426854,E2032,P3014,2025-04-27,8.2,0.2
T426855,E2121,P3117,2026-08-09,6.6,2.5
T426856,E2003,P3002,2026-02-10,10.0,1.3
T426857,E2129,P3099,2025-09-23,11.2,0.2
T426858,E2048,P3043,2025-11-02,2.5,1.2
T426859,E2133,P3071,2026-02-23,3.0,0.9
T426860,E2077,P3016,2026-10-18,2.1,0.5
T426861,E2011,P3086,2026-07-27,2.9,2.4
T426862,E2022,P3118,2026-08-10,3.4,4.0
T426863,E2012,P3028,2025-01-17,4.2,1.9
T426864,E2053,P3032,2025-01-12,9.6,2.4
T426865,E2055,P3071,2026-05-30,10.0,1.1
T426866,E2053,P3086,2026-08-08,6.9,4.0
T426867,E2021,P3107,2025-03-24,7.9,1.2
T426868,E2019,P3002,2026-10-21,1.0,0.4
T426869,E2088,P3072,2026-01-18,4.2,1.2
T426870,E2094,P3007,2026-09-18,3.7,2.2
T426871,E2066,P3038,2025-03-25,6.5,3.5
T426872,E2059,P3048,2026-08-10,10.7,1.3
T426873,E2059,P3085,2026-05-28,3.5,0.8
T426874,E2003,P3107,2026-07-19,8.6,2.6
T426875,E2116,P3086,2026-05-24,6.5,0.8
T426876,E2058,P3099,2025-06-21,8.7,1.4
T426877,E2062,P3082,2026-05-06,10.0,0.5
T426878,E2146,P3073,2025-09-23,3.0,1.2
T426879,E2126,P3113,2026-04-04,10.0,0.7
T426880,E2037,P3002,2025-01-08,3.5,0.3
T426881,E2113,P3042,2025-05-25,5.6,0.6
T426882,E2095,P3042,2026-12-11,9.3,1.1
T426883,E2078,P3081,2025-05-15,10.0,3.7
T426884,E2142,P3104,2026-09-29,1.9,3.0
T426885,E2105,P3020,2026-02-25,0.2,1.9
T426886,E2005,P3006,2025-03-09,4.2,0.3
T426887,E2095,P3011,2026-07-30,9.4,2.0
T426888,E2129,P3069,2025-09-11,10.0,0.5
T426889,E2063,P3120,2026-02-04,5.4,0.7
T426890,E2020,P3074,2025-12-22,3.6,2.4
T426891,E2043,P3087,2025-09-07,8.4,0.6
T426892,E2085,P3097,2025-06-13,2.4,1.1
T426893,E2094,P3040,2025-09-24,10.0,0.5
T426894,E2042,P3036,2026-01-19,2.4,0.5
T426895,E2108,P3103,2026-01-20,5.9,3.5
T426896,E2094,P3051,2025-09-22,10.0,0.6
T426897,E2074,P3047,2026-06-21,7.9,1.7
T426898,E2109,P3098,2026-09-08,2.9,0.9
T426899,E2115,P3017,2026-07-24,4.6,0.3
T426900,E2125,P3026,2025-01-24,2.7,1.2
T426901,E2006,P3053,2026-08-07,3.1,0.4
T426902,E2123,P3048,2026-01-07,9.3,0.9
T426903,E2042,P3027,2026-08-28,1.1,1.0
T426904,E2058,P3046,2025-05-07,7.5,3.5
T426905,E2010,P3067,2025-06-23,13.0,0.4
T426906,E2089,P3019,2025-01-18,4.5,0.3
T426907,E2078,P3072,2026-03-27,10.0,0.1
T426908,E2111,P3081,2025-03-04,10.0,3.7
T426909,E2039,P3114,2026-09-15,10.0,0.8
T426910,E2141,P3065,2025-06-01,5.8,0.2
T426911,E2011,P3071,2026-11-02,5.3,2.1
T426912,E2110,P3036,2026-04-19,4.3,2.1
T426913,E2016,P3067,2026-05-22,10.0,1.2
T426914,E2033,P3083,2025-01-08,6.2,1.0
T426915,E2059,P3042,2025-08-12,0.6,0.2
T426916,E2051,P3091,2025-07-19,4.0,0.7
T426917,E2015,P3067,2025-05-13,10.0,2.0
T426918,E2043,P3098,2026-06-23,2.3,1.3
T426919,E2027,P3069,2026-01-17,10.0,1.1
T426920,E2056,P3049,2025-07-10,9.4,0.6
T426921,E2121,P3037,2025-08-19,2.8,1.8
T426922,E2113,P3046,2026-12-06,1.2,0.5
T426923,E2060,P3080,2026-07-29,7.7,0.1
T426924,E2115,P3056,2025-11-19,3.7,0.2
T426925,E2109,P3119,2025-02-21,10.0,1.5
T426926,E2112,P3063,2025-12-03,2.8,0.3
T426927,E2100,P3078,2026-08-18,7.7,3.0
T426928,E2008,P3030,2025-11-29,10.0,0.4
T426929,E2135,P3096,2026-03-11,10.0,0.5
T426930,E2081,P3063,2026-11-14,1.9,1.4
T426931,E2130,P3115,2026-11-26,2.5,2.4
T426932,E2145,P3109,2026-04-19,7.9,1.9
T426933,E2121,P3076,2026-11-02,3.0,0.4
T426934,E2004,P3091,2026-05-22,5.7,1.3
T426935,E2026,P3026,2026-12-21,10.0,0.1
T426936,E2078,P3112,2026-02-12,10.0,0.8
T426937,E2072,P3093,2026-01-14,6.0,2.2
T426938,E2133,P3023,2026-12-22,10.0,1.7
T426939,E2128,P3113,2025-07-24,5.1,2.7
T426940,E2005,P3086,2025-12-24,7.9,2.3
T426941,E2091,P3020,2025-09-06,6.0,0.4
T426942,E2069,P3102,2025-05-29,8.5,2.1
T426943,E2003,P3046,2026-11-01,10.0,1.7
T426944,E2094,P3080,2026-04-30,3.7,0.7
T426945,E2001,P3031,2026-09-05,3.5,0.1
T426946,E2136,P3067,2025-11-14,10.0,4.0
T426947,E2013,P3021,2026-05-26,6.5,3.3
T426948,E2112,P3051,2025-10-14,3.0,2.3
T426949,E2008,P3039,2026-01-23,5.3,1.4
T426950,E2113,P3063,2025-05-23,2.5,0.3
T426951,E2079,P3069,2026-02-07,8.4,1.7
T426952,E2122,P3020,2026-08-09,10.0,2.1
T426953,E2074,P3119,2025-06-16,10.0,0.1
T426954,E2127,P3023,2026-09-03,10.0,0.1
T426955,E2113,P3096,2026-07-18,3.6,0.1
T426956,E2052,P3042,2026-01-15,2.1,0.7
T426957,E2121,P3073,2025-07-29,0.7,0.6
T426958,E2033,P3003,2025-02-13,5.4,0.9
T426959,E2073,P3027,2026-04-10,7.8,0.3
T426960,E2096,P3091,2026-06-13,8.2,2.0
T426961,E2037,P3074,2025-11-27,8.6,0.4
T426962,E2069,P3080,2026-10-19,6.0,3.5
T426963,E2132,P3024,2025-11-04,8.3,1.7
T426964,E2060,P3087,2026-11-20,5.1,0.6
T426965,E2074,P3009,2025-03-12,9.4,0.7
T426966,E2031,P3002,2025-10-17,3.3,0.3
T426967,E2014,P3006,2025-08-09,10.0,0.4
T426968,E2060,P3101,2026-11-01,4.0,1.1
T426969,E2068,P3099,2026-09-10,5.5,3.1
T426970,E2128,P3071,2026-05-26,10.0,3.9
T426971,E2026,P3079,2026-06-25,9.6,1.9
T426972,E2137,P3021,2026-05-01,2.8,0.2
T426973,E2035,P3102,2025-06-25,3.9,1.0
T426974,E2106,P3100,2026-01-27,10.0,0.1
T426975,E2024,P3087,2026-08-03,7.7,1.7
T426976,E2083,P3029,2025-04-02,7.8,0.6
T426977,E2036,P3013,2025-11-04,3.5,0.6
T426978,E2101,P3119,2026-08-10,11.7,1.1
T426979,E2034,P3069,2025-12-04,5.0,0.3
T426980,E2121,P3111,2026-08-20,10.0,2.8
T426981,E2039,P3103,2025-02-27,1.3,1.1
T426982,E2023,P3103,2025-03-02,2.4,0.6
T426983,E2080,P3042,2026-02-28,2.1,1.0
T426984,E2070,P3109,2026-08-31,3.4,0.9
T426985,E2059,P3120,2025-09-30,10.0,1.0
